age,time_on_site_minutes,pages_viewed,past_purchases,cart_value,will_purchase
54,13.765274923159431,6,0,5.977651382168073,0
46,3.904322122781962,3,1,34.563127365881456,0
39,14.038096869490541,6,1,1.358992297775506,0
21,1.2454083574495058,3,3,8.121042488531527,1
37,6.468136727247695,4,2,13.29163451137858,1
49,4.80185343123515,5,1,54.7778375008985,0
53,6.724000975548767,1,2,35.654993299031915,0
21,1.2082427373147904,5,0,18.00687200994428,1
44,5.468041889257835,3,2,41.593848696214344,1
34,3.4461781339227047,7,2,6.688150908860628,1
29,6.789991971953485,6,1,70.46957835024628,0
39,1.980381437865659,3,3,62.245840792498896,1
34,11.038967304664219,2,2,12.199381611383368,0
27,0.4403395725244853,2,1,46.61993301069049,0
18,8.230232489397988,4,1,34.98871500410855,1
39,9.877917299897657,2,0,3.13720989359732,1
43,8.49824414065148,2,1,16.297167201456915,0
35,3.5946474744815147,6,1,378.3447679775749,1
31,2.8846934083435256,6,1,5.2422358302969085,1
64,27.946406124033167,4,0,35.3026356955274,1
46,1.3014497695817484,6,0,94.63440919681875,1
29,3.9579469248199093,3,1,17.880331248449064,1
53,5.553558845991743,1,0,15.103158592848212,0
52,6.034345570614285,5,2,110.72552942430475,1
29,1.140935403633158,3,0,18.179939137235415,0
24,5.306497149538752,4,1,52.70489280019408,1
46,8.528906207003134,5,1,67.41390794936154,0
28,0.25656424563641195,7,1,77.70435849212248,1
50,12.124966792318192,2,0,262.5682283411234,1
23,0.14974027395025483,4,1,81.27634994931614,0
64,2.2000578664064867,2,1,53.503013763255424,0
32,0.07969779360392226,4,3,112.91097693950489,1
49,0.401416679366967,3,4,118.08737689880242,1
28,12.105057719367533,5,2,180.9051297086698,1
40,2.1914460958775974,6,1,74.9094230395886,0
43,2.7649398935578433,1,2,10.841136654449468,1
51,1.2125517992796768,3,1,61.86029602513262,0
63,4.545281942101427,1,5,3.905020347111521,0
51,4.516912200986484,5,0,19.133563236034718,0
46,2.3276712934937636,6,0,6.154024576823824,0
21,2.02508758000278,2,0,149.72925347974805,0
34,10.81256417562329,4,6,20.681475734689243,1
52,2.41673520677835,2,0,62.451236349315984,0
30,3.40116457069582,7,1,42.35204551180092,1
58,1.6655229046968185,2,2,5.687077657459783,0
56,7.726907772525317,1,0,41.20203966002183,0
32,2.532907853393075,3,2,54.09123118221588,1
46,3.603733297055551,9,0,106.64939801754355,1
46,1.4608417374889773,6,2,3.633139284899378,0
28,21.974381127477983,4,1,17.522857519814654,1
49,1.7229960423517474,4,2,58.93815349486865,1
19,7.364547939058189,3,1,1.7467406034668287,1
64,2.788674729762446,4,0,11.379763286458939,0
31,1.1547283257871572,3,2,12.337909526009978,1
37,8.040163600019463,6,1,55.33117657361044,1
39,2.0293768790000524,6,2,16.84086236981064,0
28,10.019568650366985,5,0,45.76401990418316,1
44,12.340671570534198,1,1,168.12063626922057,1
20,9.824276643792407,2,2,78.81055006415671,1
34,0.17817689774562065,2,2,20.240976175475605,0
61,7.741087223318716,4,4,31.970839953894025,1
45,2.649528026410422,10,0,11.199314196993617,0
46,10.346383701104973,3,4,0.7922440014922301,1
38,5.079923644813085,9,3,17.10447707766449,1
64,8.968100019066876,11,1,23.05485937691866,1
33,3.460056827878695,1,1,41.54777650766196,1
54,3.8288636174943784,4,1,144.17972312400286,1
37,0.7796892334080974,2,5,147.68354252110066,1
23,7.662091742120757,4,2,3.6338198059695364,0
36,2.7183766757102483,2,2,47.67960275082879,0
22,3.466537149711785,1,2,2.1637840177468104,0
20,7.687859191648938,4,2,52.217722804708224,1
18,4.567041950069808,3,1,6.261330777342394,1
55,1.1225895230426213,4,2,146.31294589652865,1
32,4.460828708472742,4,5,99.87969060095845,1
51,2.6181433199692865,7,0,1.1290946522087777,1
52,3.169917346004966,3,2,76.19323197261791,0
42,0.14359883482427338,4,1,50.515940307316185,0
41,1.178797427488142,3,0,34.196409381615176,1
29,1.649734435161794,9,0,46.14493667937751,0
35,6.240668637452443,6,2,56.6990310212769,1
32,0.057795110672553975,7,1,107.9058319907771,1
61,2.627812240130533,3,1,72.91265153551643,1
33,12.886877797227905,5,2,42.827774604975275,1
44,0.5932455210163291,5,0,87.03877444598604,0
25,3.632737960363695,6,0,216.84484954437946,1
63,7.721116436817037,2,5,17.846750379995942,1
42,14.282574790359316,3,1,6.302015705509985,1
34,6.867416660213045,1,3,65.73558430251315,1
46,6.374937674902319,1,2,192.20965295746083,1
25,8.757545187731575,6,1,6.204854437727895,0
32,2.954769364871102,5,0,28.255930109933193,0
44,8.19548031296163,1,3,3.214535175583306,0
63,0.039981450139828775,3,2,74.92433979086604,0
24,12.922158151865474,7,2,148.51172191296382,1
20,2.9287023845214284,3,1,34.55687551024304,0
46,4.030237892071945,6,0,26.341072822516782,0
61,1.4710650897208373,8,1,119.14586305522616,1
41,6.784276526168788,2,3,7.158218589683912,1
20,0.39865773218700823,2,0,111.089123617926,1
37,10.30352300019674,7,3,24.88938299715321,1
63,8.80470135682287,3,1,40.98161992072644,0
32,1.2171147022766784,4,2,37.56976758854738,1
42,8.285908576141061,3,1,47.8529247279425,1
47,7.7172615627295045,2,1,142.47203155303635,1
31,5.001305474740178,4,4,150.9265421229666,1
24,2.3381935545517027,1,4,88.93671348125532,0
34,1.583829716171128,8,2,10.631455925231966,0
61,1.3184190102528184,5,0,20.28698161845952,0
37,1.9180946364792701,2,0,33.45443115476282,0
53,11.694090427655865,4,0,117.93710949341012,1
26,0.4041025870514855,2,0,36.788625823478796,0
55,8.826696176092547,2,1,189.56923509390512,1
39,2.1453839774277332,3,0,206.26443664004532,1
19,3.6865340691422404,6,4,45.63788146477673,1
41,7.911196691181495,8,0,104.98031026066829,1
25,10.787082314485932,5,3,357.98498253242934,1
28,2.113931946014338,5,0,94.76159443017383,1
30,3.098029170667347,3,1,53.48827143446648,1
34,2.6765826704749225,1,4,93.25959941496966,1
25,0.06669805910723689,1,3,4.3135859005932735,0
38,1.7544790116706663,6,2,50.368425208580845,0
35,3.0734292320632157,3,1,12.200616892793004,1
47,2.64744018225366,5,2,6.1685110967667,1
35,6.399398102045345,5,0,111.68619592871947,1
63,2.4290687027810294,2,2,51.03327331176608,0
64,3.3606132550667764,5,0,13.955713781666551,0
48,2.8071623667058114,7,1,24.451763187259118,0
55,6.747424087396281,6,1,181.11068240022678,1
49,9.93786453098682,3,1,99.09108442660457,1
28,3.7952500023968834,4,0,0.7852233823049716,0
62,7.7897377994547075,5,2,195.10609698829643,1
42,1.7604749684168013,1,1,22.985200512332398,1
50,3.897553220987689,4,1,59.44077395619911,1
55,2.11735589646599,6,1,62.35733725878435,0
58,2.673892123015595,7,2,121.34194604233397,1
25,6.591568818884354,5,0,108.1676324535377,1
28,10.671072091156882,3,0,16.545458362757334,1
39,0.6476706251292532,1,4,51.576028120655515,1
41,5.0343503754686285,4,1,25.01946551221557,0
58,4.363089714596195,5,0,37.279291948137875,0
34,0.6301694984267912,3,5,40.44794214394424,1
29,1.1906154984419532,7,4,25.237493084896524,0
63,1.8625881438859102,5,2,31.17117071985287,0
49,0.9131944606024276,1,0,11.681306852007586,0
32,1.3967806972939378,11,1,46.77958811539152,0
33,1.5571477846373558,1,1,71.13958092448966,0
39,2.044910174049123,3,0,28.083249666954778,0
45,6.919295699420797,3,2,190.11380466360143,1
37,4.242134866233404,3,2,2.946455893531673,0
50,21.432372221292063,4,1,44.47765470421257,1
27,2.6784597792374116,1,0,43.80553998484238,0
57,7.009377065362171,2,2,1.8485687180396912,1
49,10.257903283977141,3,0,12.716889355528124,1
50,5.681235791075119,6,2,117.98030833363747,1
19,2.6539916211676777,6,0,39.319519807381695,1
50,7.003886283778073,3,0,28.6692718556946,0
50,1.1386900595930372,6,1,26.849620844274565,0
58,1.9841536977793282,3,1,109.53467199514841,1
30,3.9558429682816088,6,0,22.866705431891713,1
47,4.283149192487651,5,0,98.00897550764273,1
50,0.11195138679381814,2,1,18.49471097748216,0
30,14.512502055780203,3,2,37.91138410742284,1
43,5.963965507324436,2,4,7.7637187697634795,0
39,3.4229569321845315,3,0,87.15712664406897,0
56,13.524817430185863,5,2,66.58554973889541,1
19,2.891023680055043,4,0,37.761030563860245,0
55,19.67021085610376,3,2,1.312132672459808,1
56,3.5901178119199626,1,2,32.81736706192098,0
43,0.6068045995260698,3,1,12.757293329681197,0
63,7.236615987859917,6,2,26.668415228499605,1
32,5.679977965669706,3,0,97.04540510936498,1
51,7.4137338338021275,1,1,73.39763482018209,1
59,15.12498455407663,4,3,13.850488530463007,1
61,7.491480016074622,1,0,209.8302707585903,1
57,4.72520805640565,7,1,116.7608413324311,1
28,9.735365707974657,5,5,37.61020492628619,1
20,5.592745146909791,4,2,37.76712329172493,0
23,2.622248869133039,5,2,115.76627795952876,1
26,10.841134896565418,3,2,50.54996579407064,1
23,1.2545041027557111,2,1,38.46777373523905,0
26,6.270041028309947,1,5,69.14471214014081,1
56,10.666889732811146,1,4,13.400320064026594,1
48,6.571106226761284,6,1,105.34163166980841,0
49,5.974659303075237,4,2,37.901913835764994,1
58,6.984518085333706,3,0,46.253872988971764,0
29,3.1279590263514696,6,2,4.712450071681414,1
25,10.364144553260017,4,1,18.51761402643307,1
25,1.137241989021246,5,0,27.820388914070975,0
45,0.6813122557197921,3,4,26.714055222811652,1
37,1.6809228508354566,6,3,75.31798234660525,1
64,3.791921960890963,4,2,16.586741617405725,0
24,3.572485334396484,5,3,10.051326192376626,1
28,8.590652022508724,7,1,43.68758079802168,1
37,2.5923459443183763,4,2,47.72752693001706,0
33,3.31158114593043,3,2,6.481710231747291,0
21,0.0672891752620918,8,4,0.12357773813698686,0
23,2.6359543379633683,3,4,124.83828254293812,1
39,5.217414626594171,6,1,4.149355920280142,0
43,0.07814921361502972,6,1,114.07393635652636,0
20,1.6486488474305616,2,4,25.47589682362637,1
58,1.165693933892148,1,2,52.92958150788019,0
59,0.21446145610230927,5,0,10.266083601760684,1
31,3.262522873823987,4,1,86.83999811175784,1
28,1.0027736362168036,6,4,9.934340211034563,1
35,6.794982596297487,4,2,24.42949633105453,1
29,9.41700210862913,7,2,13.59212776037253,0
40,3.9437240177211406,5,2,90.85569702866398,1
29,20.006277651563977,4,0,97.7147953494418,0
30,2.9935375474248103,2,4,23.263055787698406,0
42,3.601237601808146,2,1,18.36357815915697,0
62,22.649271912451763,6,0,74.2649503964788,1
36,1.316888723098049,5,0,105.39697772411031,0
63,14.283848007064515,2,0,48.910965642070174,0
53,0.21891079033433825,1,2,131.1420494155289,1
62,2.9564459703805372,5,1,24.147863353976938,0
25,0.36287234664566936,2,3,8.237034613843608,0
46,6.532515217462791,7,2,9.900782302959797,1
49,4.687685937415078,4,0,55.40767593375091,1
61,6.131676004137386,3,2,26.17245014402775,0
35,2.345863072914576,3,0,8.498780036202506,1
23,2.306067352938955,4,1,17.281582658164073,0
35,0.23189158959617542,4,0,37.815540048834976,1
36,2.153491056320354,2,3,6.473853523189057,1
39,13.245728389889628,5,1,0.17242189889479287,0
54,2.3839452888682673,8,4,124.62560338732291,1
49,8.900173554805097,4,1,18.182186393033493,1
58,9.23611263821069,6,0,12.51919526820417,0
20,2.3359671587942694,3,2,59.94608077571779,1
45,4.998207907466571,3,3,96.00330292332528,1
27,0.5011551492607766,5,0,50.0215073915828,0
52,0.5472810173761822,5,2,14.68385058548062,1
46,0.24940653046560804,3,3,98.89359452142861,1
32,4.349601910418918,4,0,35.71110484861563,0
50,2.776247723546361,4,2,23.997914884603496,0
24,3.9707234362631363,2,1,46.408819316588755,0
29,3.6810374590112187,3,3,60.30078174726719,1
47,2.1554762942605734,6,1,45.0491588937802,1
38,5.657848557439808,4,1,126.44007160118285,0
48,7.104467971967537,4,0,49.445464572171915,0
41,0.07368153426842183,4,2,105.42527691962897,1
37,1.1611882614751374,5,0,44.210352490559174,0
54,6.245476205648942,3,2,19.99997163786685,0
21,2.443854572159962,6,1,37.99607048309674,0
45,5.430711025916279,1,3,4.5146572407276935,0
61,2.1306048434912044,3,0,13.079579356203114,0
37,2.4776752167618126,2,0,72.67123317125173,1
41,0.8639092661714031,6,1,54.15795690357649,0
49,1.4935871577617645,5,1,9.107201259712765,0
58,4.649562409263526,5,1,28.814021673549956,1
53,2.838418454588783,5,0,7.6571047769028056,0
51,7.442802412225261,6,1,96.83389462045074,0
53,9.572516174089468,5,2,5.780066588878376,0
19,3.900571900446266,2,1,53.099795803041395,1
32,7.099613379386946,5,2,46.6972834800928,1
51,1.8329375084302497,6,1,32.00654989630428,1
53,2.6804711425823435,7,0,16.302757751982433,0
23,6.237493578893912,5,0,25.872081399565094,1
56,2.4405283781352747,3,3,82.0958084757074,1
59,4.439791260164467,5,0,71.67995272206443,1
29,1.0251233401337014,3,4,67.12518897183134,1
20,4.578595913328855,5,0,69.27944737134372,0
62,9.884919636998795,4,0,7.767608570525557,0
35,10.149054456886418,3,4,5.217853761543199,0
57,6.4430152074847005,4,3,98.84375050559595,1
38,6.847252672550147,5,3,90.75383178982376,1
32,4.081406295665107,1,0,57.1781246338281,0
50,4.3933864783713545,3,1,46.55825866032476,1
52,0.7173348306450369,4,1,22.85411009952845,0
43,2.9336687928046894,3,2,12.685459845456673,1
25,2.996247115012033,4,0,55.0793009507071,0
53,15.910048502604043,4,2,122.11226892424622,1
47,2.8201375744909667,2,0,28.723478434534716,1
40,3.985239865136343,6,2,18.063737501016185,0
59,3.8098224724233782,2,2,15.786372218293398,0
61,5.063481165980191,2,1,1.199536646888787,0
31,6.896252762087091,3,0,36.73146153866711,0
31,1.27473142428767,6,0,222.13568980532776,1
19,3.761561293064735,5,2,84.43426161335455,1
54,8.741135725559698,6,0,113.88229293855142,1
22,3.109854135511899,6,0,48.53260696811026,0
55,1.63182030857097,7,1,32.83559508751104,0
62,5.316839787288943,4,1,232.5974076688961,1
58,8.67975270865187,1,1,29.634523403249275,1
64,0.3261086679830576,3,1,124.34377476271159,0
31,7.498222061597602,2,3,71.74163769390456,1
56,8.619978887294911,4,1,20.09694850517154,0
42,3.0950518002916256,5,0,34.96451889612723,0
37,20.463426742933514,5,3,24.2521454616757,0
19,7.725473787223819,6,1,7.322048137382006,0
56,7.428641587781013,2,1,22.062380297031638,0
23,6.888429094115889,5,2,109.89904108688987,1
